Process ID,Memory Required,Duration
6133,39,7
6134,66,7
6135,73,14
6136,73,8
6137,94,15
6138,69,1
6139,39,16
6140,78,14
6141,20,13
6142,19,8
6143,39,5
6144,72,3
6145,100,8
6146,70,5
6147,3,9
6148,97,16
6149,44,2
6150,10,11
6151,9,3
6152,91,15
6153,2,15
6154,7,7
6155,5,7
6156,76,5
6157,15,1
6158,50,5
6159,94,4
6160,67,3
6161,26,8
6162,42,12
6163,78,10
6164,52,15
6165,87,5
6166,92,5
6167,18,14
6168,27,4
6169,72,13
6170,11,16
6171,25,5
6172,88,4
6173,97,11
6174,49,15
6175,68,3
6176,3,10
6177,43,8
6178,19,6
6179,49,14
6180,61,11
6181,59,12
6182,6,11
6183,28,3
6184,95,3
6185,97,7
6186,46,7
6187,94,6
6188,1,6
6189,71,14
6190,83,12
6191,13,8
6192,49,2
6193,41,14
6194,81,11
6195,92,10
6196,95,6
6197,80,9
6198,88,9
6199,45,2
6200,24,12
6201,81,7
6202,77,12
6203,41,13
6204,27,15
6205,91,6
6206,44,15
6207,17,7
6208,98,9
6209,38,11
6210,48,8
6211,92,16
6212,87,3
6213,32,7
6214,89,14
6215,2,13
6216,55,5
6217,17,16
6218,94,2
6219,74,10
6220,62,3
6221,21,8
6222,82,4
6223,65,3
6224,75,4
6225,77,4
6226,98,7
6227,85,13
6228,88,4
6229,90,9
6230,71,5
6231,93,2
6232,2,6
6233,92,12
6234,18,16
6235,44,16
6236,40,14
6237,2,16
6238,67,12
6239,95,13
6240,56,11
6241,79,1
6242,90,1
6243,42,7
6244,61,6
6245,97,2
6246,87,12
6247,57,4
6248,82,14
6249,13,1
6250,55,13
6251,15,4
6252,37,8
6253,32,13
6254,6,15
6255,3,8
6256,65,11
6257,55,3
6258,10,3
6259,17,1
6260,20,1
6261,47,7
6262,64,5
6263,14,8
6264,23,1
6265,19,13
6266,5,5
6267,71,4
6268,11,8
6269,71,5
6270,100,15
6271,81,9
6272,44,12
6273,80,7
6274,13,15
6275,27,12
6276,24,2
6277,8,14
6278,60,14
6279,82,13
6280,83,16
6281,26,11
6282,67,12
6283,72,6
6284,71,7
6285,2,11
6286,40,11
6287,74,12
6288,88,12
6289,56,14
6290,30,12
6291,98,7
6292,71,16
6293,1,7
6294,43,9
6295,51,10
6296,71,5
6297,11,7
6298,26,4
6299,73,2
6300,70,16
6301,87,5
6302,6,5
6303,94,5
6304,66,12
6305,75,9
6306,70,16
6307,100,6
6308,21,1
6309,56,13
6310,64,10
6311,99,8
6312,12,7
6313,43,7
6314,65,13
6315,54,13
6316,18,4
6317,24,8
6318,94,4
6319,53,8
6320,42,12
6321,54,14
6322,5,11
6323,69,12
6324,52,4
6325,23,4
6326,68,5
6327,64,14
6328,26,9
6329,36,12
6330,50,3
6331,29,4
6332,92,13
6333,10,14
6334,24,6
6335,33,4
6336,66,15
6337,95,10
6338,40,4
6339,55,5
6340,34,4
6341,36,6
6342,69,16
6343,7,8
6344,7,7
6345,28,16
6346,83,5
6347,58,11
6348,25,5
6349,55,6
6350,14,1
6351,30,13
6352,46,1
6353,35,10
6354,18,8
6355,89,8
6356,80,1
6357,93,10
6358,21,5
6359,51,16
6360,60,4
6361,9,4
6362,15,9
6363,65,5
6364,51,11
6365,29,11
6366,82,14
6367,54,7
6368,80,9
6369,3,3
6370,91,3
6371,48,5
6372,99,2
6373,20,5
6374,19,15
6375,18,14
6376,26,7
6377,92,6
6378,7,15
6379,93,13
6380,42,8
6381,61,15
6382,22,5
6383,63,6
6384,23,4
6385,49,7
6386,31,4
6387,67,9
6388,22,16
6389,66,1
6390,64,14
6391,79,16
6392,66,10
6393,44,2
6394,3,14
6395,4,12
6396,82,9
6397,29,3
6398,26,10
6399,13,6
6400,41,11
6401,36,4
6402,12,8
6403,32,4
6404,92,11
6405,2,9
6406,16,2
6407,85,16
6408,81,6
6409,31,10
6410,67,4
6411,59,15
6412,93,7
6413,62,11
6414,71,4
6415,90,16
6416,15,6
6417,88,10
6418,24,9
6419,58,5
6420,55,2
6421,95,4
6422,38,9
6423,38,10
6424,89,14
6425,71,5
6426,89,5
6427,27,5
6428,51,11
6429,91,16
6430,65,10
6431,72,8
6432,77,3
6433,6,16
6434,58,3
6435,20,8
6436,7,5
6437,67,2
6438,64,6
6439,92,11
6440,13,14
6441,13,11
6442,83,16
6443,82,6
6444,53,12
6445,93,12
6446,46,14
6447,70,7
6448,46,10
6449,67,8
6450,17,3
6451,8,3
6452,74,7
6453,64,11
6454,30,15
6455,76,10
6456,43,9
6457,15,6
6458,39,9
6459,32,2
6460,12,12
6461,67,4
6462,45,14
6463,20,1
6464,73,6
6465,79,11
6466,65,1
6467,1,15
6468,4,12
6469,96,10
6470,71,12
6471,86,4
6472,32,9
6473,44,7
6474,56,12
6475,33,15
6476,43,4
6477,99,2
6478,64,7
6479,27,15
6480,9,14
6481,100,6
6482,13,10
6483,65,14
6484,38,6
6485,30,6
6486,26,2
6487,82,2
6488,87,6
6489,35,4
6490,4,14
6491,61,14
6492,47,7
6493,36,1
6494,30,15
6495,31,8
6496,4,10
6497,37,10
6498,57,9
6499,20,2
6500,14,12
6501,6,8
6502,25,8
6503,84,11
6504,39,7
6505,42,3
6506,89,3
6507,3,7
6508,76,8
6509,70,7
6510,22,8
6511,44,2
6512,100,6
6513,19,5
6514,59,5
6515,43,15
6516,98,14
6517,19,6
6518,9,11
6519,7,10
6520,80,4
6521,63,12
6522,90,13
6523,25,11
6524,15,9
6525,36,15
6526,24,6
6527,16,12
6528,68,6
6529,68,4
6530,21,1
6531,88,13
6532,77,8
6533,56,5
6534,83,4
6535,16,10
6536,28,7
6537,5,6
6538,7,7
6539,11,15
6540,80,1
6541,90,10
6542,36,6
6543,65,8
6544,96,11
6545,51,12
6546,48,4
6547,11,8
6548,82,10
6549,8,2
6550,23,14
6551,44,4
6552,71,8
6553,85,6
6554,47,13
6555,25,13
6556,94,14
6557,43,7
6558,84,7
6559,6,11
6560,32,9
6561,42,14
6562,1,3
6563,55,4
6564,14,9
6565,7,16
6566,47,10
6567,50,15
6568,25,12
6569,45,13
6570,95,14
6571,82,10
6572,63,1
6573,34,9
6574,16,4
6575,94,11
6576,23,2
6577,9,16
6578,52,15
6579,27,7
6580,37,10
6581,76,3
6582,15,2
6583,87,2
6584,73,7
6585,62,10
6586,74,10
6587,63,16
6588,2,16
6589,81,4
6590,79,16
6591,42,16
6592,95,4
6593,5,16
6594,66,11
6595,94,14
6596,24,14
6597,15,11
6598,76,1
6599,56,15
6600,19,16
6601,14,8
6602,60,10
6603,2,16
6604,97,1
6605,74,9
6606,3,12
6607,98,13
6608,59,11
6609,28,2
6610,3,16
6611,99,2
6612,4,6
6613,78,1
6614,92,5
6615,9,15
6616,29,7
6617,53,12
6618,38,14
6619,48,14
6620,3,14
6621,57,1
6622,95,11
6623,88,7
6624,75,1
6625,54,6
6626,94,10
6627,72,6
6628,24,10
6629,89,12
6630,78,12
6631,6,14
6632,42,4
6633,46,8
6634,12,3
6635,3,13
6636,94,16
6637,78,4
6638,26,4
6639,55,15
6640,87,9
6641,8,3
6642,1,7
6643,71,15
6644,33,1
6645,23,7
6646,18,12
6647,8,12
6648,91,5
6649,4,13
6650,30,5
6651,1,15
6652,69,2
6653,30,5
6654,60,15
6655,84,16
6656,100,8
6657,78,7
6658,60,5
6659,56,16
6660,55,14
6661,25,7
6662,82,6
6663,87,16
6664,40,15
6665,40,3
6666,36,12
6667,18,6
6668,48,5
6669,71,2
6670,92,8
6671,100,8
6672,15,1
6673,7,11
6674,78,11
6675,19,2
6676,12,13
6677,94,10
6678,99,15
6679,59,9
6680,76,16
6681,24,14
6682,20,16
6683,93,8
6684,81,12
6685,73,3
6686,25,16
6687,75,14
6688,85,2
6689,69,3
6690,24,10
6691,13,8
6692,46,3
6693,92,7
6694,1,9
6695,72,11
6696,20,14
6697,22,14
6698,79,8
6699,29,11
6700,71,10
6701,29,2
6702,84,1
6703,14,10
6704,39,4
6705,51,5
6706,60,2
6707,40,10
6708,21,2
6709,92,14
6710,40,14
6711,84,16
6712,59,9
6713,37,11
6714,83,15
6715,45,4
6716,85,14
6717,80,15
6718,3,5
6719,53,2
6720,49,6
6721,75,13
6722,23,12
6723,41,8
6724,72,15
6725,40,4
6726,96,11
6727,31,15
6728,42,4
6729,73,4
6730,38,14
6731,59,10
6732,45,9
6733,9,11
6734,79,5
6735,11,15
6736,66,6
6737,100,5
6738,22,15
6739,31,6
6740,4,2
6741,59,14
6742,11,16
6743,35,9
6744,43,8
6745,98,4
6746,60,9
6747,60,15
6748,58,7
6749,5,1
6750,35,13
6751,38,4
6752,83,10
6753,19,5
6754,48,7
6755,83,4
6756,21,3
6757,76,9
6758,10,7
6759,91,15
6760,80,15
6761,66,4
6762,91,4
6763,90,6
6764,73,9
6765,85,10
6766,57,8
6767,6,1
6768,70,5
6769,25,6
6770,64,5
6771,12,9
6772,88,13
6773,12,7
6774,31,5
6775,68,15
6776,19,6
6777,86,10
6778,39,9
6779,15,13
6780,97,13
6781,18,4
6782,54,14
6783,20,8
6784,27,14
6785,56,16
6786,45,6
6787,74,8
6788,98,5
6789,67,1
6790,68,15
6791,56,10
6792,58,10
6793,8,3
6794,87,12
6795,37,5
6796,33,4
6797,75,9
6798,31,6
6799,29,16
6800,6,15
6801,75,10
6802,15,6
6803,52,3
6804,6,1
6805,97,4
6806,17,12
6807,66,12
6808,91,10
6809,33,14
6810,80,4
6811,24,14
6812,10,16
6813,35,11
6814,73,8
6815,76,14
6816,62,6
6817,80,4
6818,51,6
6819,47,9
6820,76,2
6821,58,7
6822,16,1
6823,44,13
6824,84,10
6825,69,10
6826,43,1
6827,35,1
6828,10,16
6829,4,11
6830,35,9
6831,8,6
6832,71,16
6833,47,9
6834,63,12
6835,75,9
6836,4,11
6837,20,12
6838,18,13
6839,24,6
6840,74,6
6841,1,6
6842,8,13
6843,61,7
6844,26,11
6845,80,14
6846,19,12
6847,45,4
6848,3,16
6849,37,3
6850,21,12
6851,55,3
6852,49,11
6853,62,13
6854,53,7
6855,10,16
6856,21,6
6857,27,7
6858,49,3
6859,41,11
6860,82,13
6861,79,14
6862,13,8
6863,70,14
6864,99,6
6865,65,15
6866,72,3
6867,28,15
6868,37,2
6869,67,15
6870,2,5
6871,90,15
6872,57,16
6873,93,13
6874,38,7
6875,1,14
6876,49,15
6877,79,9
6878,59,8
6879,82,15
6880,83,6
6881,15,10
6882,60,11
6883,22,1
6884,91,4
6885,15,14
6886,20,9
6887,100,16
6888,9,14
6889,12,5
6890,51,9
6891,3,4
6892,100,14
6893,4,8
6894,29,10
6895,7,15
6896,56,3
6897,27,5
6898,6,1
6899,6,4
6900,94,4
6901,75,7
6902,30,6
6903,84,8
6904,43,6
6905,69,9
6906,40,16
6907,54,16
6908,76,12
6909,20,7
6910,54,9
6911,9,9
6912,10,8
6913,7,8
6914,95,9
6915,74,15
6916,67,11
6917,26,8
6918,8,15
6919,92,1
6920,43,15
6921,63,14
6922,96,15
6923,71,1
6924,17,1
6925,28,8
6926,64,15
6927,43,1
6928,47,3
6929,56,13
6930,88,10
6931,10,4
6932,38,4
6933,60,2
6934,30,3
6935,31,2
6936,74,11
6937,34,5
6938,2,5
6939,51,13
6940,21,3
6941,97,15
6942,7,1
6943,38,6
6944,57,6
6945,49,11
6946,91,10
6947,37,9
6948,76,8
6949,11,2
6950,81,9
6951,95,10
6952,20,8
6953,74,4
6954,96,15
6955,52,11
6956,31,5
6957,35,15
6958,69,2
6959,29,12
6960,16,3
6961,57,4
6962,9,12
6963,24,7
6964,45,10
6965,38,1
6966,1,8
6967,65,11
6968,100,2
6969,27,11
6970,94,10
6971,46,11
6972,44,11
6973,31,10
6974,61,6
6975,42,5
6976,96,10
6977,11,14
6978,58,7
6979,64,13
6980,53,1
6981,91,3
6982,78,2
6983,75,11
6984,81,7
6985,61,8
6986,16,7
6987,37,5
6988,2,2
6989,16,9
6990,26,15
6991,10,13
6992,30,11
6993,74,6
6994,74,8
6995,37,15
6996,90,9
6997,94,11
6998,88,9
6999,55,9
7000,99,14
7001,94,15
7002,66,7
7003,3,1
7004,60,6
7005,63,7
7006,70,11
7007,36,5
7008,59,16
7009,4,3
7010,76,15
7011,48,6
7012,31,1
7013,6,4
7014,87,2
7015,12,10
7016,84,12
7017,53,12
7018,45,11
7019,49,13
7020,59,2
7021,5,6
7022,98,6
7023,51,5
7024,78,11
7025,23,8
7026,30,5
7027,44,2
7028,30,10
7029,44,1
7030,69,1
7031,9,14
7032,52,2
7033,51,10
7034,55,15
7035,24,16
7036,81,1
7037,93,8
7038,41,11
7039,42,3
7040,49,4
7041,51,15
7042,54,7
7043,100,5
7044,75,7
7045,17,4
7046,23,5
7047,82,16
7048,33,7
7049,21,10
7050,97,10
7051,22,11
7052,91,11
7053,10,1
7054,32,8
7055,99,13
7056,59,1
7057,24,7
7058,98,1
7059,92,15
7060,62,16
7061,15,14
7062,73,13
7063,32,16
7064,21,7
7065,40,6
7066,36,16
7067,64,15
7068,77,7
7069,12,16
7070,91,5
7071,55,16
7072,37,7
7073,12,13
7074,26,9
7075,59,10
7076,8,16
7077,62,4
7078,34,4
7079,25,13
7080,98,9
7081,11,10
7082,37,2
7083,72,11
7084,39,7
7085,18,1
7086,81,2
7087,41,9
7088,55,15
7089,87,7
7090,25,9
7091,69,12
7092,9,2
7093,32,14
7094,41,7
7095,64,5
7096,62,8
7097,93,5
7098,34,12
7099,43,10
7100,73,15
7101,42,1
7102,78,14
7103,45,15
7104,51,15
7105,70,13
7106,90,5
7107,6,9
7108,15,11
7109,23,5
7110,72,7
7111,8,10
7112,94,3
7113,1,9
7114,53,1
7115,83,8
7116,20,4
7117,35,6
7118,48,1
7119,34,10
7120,58,11
7121,7,14
7122,42,5
7123,4,1
7124,32,5
7125,93,9
7126,38,15
7127,52,6
7128,13,4
7129,43,14
7130,44,5
7131,98,8
7132,89,8
7133,77,13
7134,78,3
7135,93,15
7136,52,2
7137,34,12
7138,66,14
7139,96,5
7140,29,16
7141,82,1
7142,20,12
7143,5,7
7144,29,11
7145,47,14
7146,5,15
7147,70,1
7148,38,16
7149,92,4
7150,43,2
7151,93,7
7152,86,6
7153,2,5
7154,11,13
7155,33,8
7156,8,4
7157,44,1
7158,82,5
7159,76,8
7160,70,5
7161,10,11
7162,69,7
7163,10,13
7164,45,7
7165,66,9
7166,86,11
7167,48,16
7168,6,3
7169,72,12
7170,71,8
7171,38,12
7172,26,14
7173,61,1
7174,97,12
7175,50,14
7176,22,3
7177,45,16
7178,15,3
7179,51,13
7180,93,9
7181,28,10
7182,36,6
7183,52,16
7184,56,15
7185,20,11
7186,11,15
7187,29,15
7188,9,11
7189,94,4
7190,76,9
7191,85,14
7192,17,7
7193,13,6
7194,43,1
7195,9,10
7196,77,3
7197,17,12
7198,72,5
7199,61,6
7200,42,1
7201,67,13
7202,32,13
7203,50,11
7204,24,9
7205,88,11
7206,82,7
7207,97,15
7208,41,6
7209,99,11
7210,85,4
7211,26,9
7212,14,3
7213,92,3
7214,29,10
7215,48,10
7216,98,14
7217,88,6
7218,62,4
7219,31,1
7220,99,8
7221,81,15
7222,1,7
7223,70,12
7224,35,8
7225,78,8
7226,39,6
7227,3,7
7228,96,6
7229,23,7
7230,36,15
7231,88,2
7232,10,13
7233,61,1
7234,50,14
7235,23,9
7236,20,2
7237,34,13
7238,9,9
7239,51,1
7240,3,13
7241,91,13
7242,13,5
7243,57,2
7244,32,11
7245,46,6
7246,30,1
7247,56,9
7248,4,9
7249,99,8
7250,90,1
7251,21,13
7252,52,6
7253,29,3
7254,10,14
7255,51,3
7256,27,6
7257,58,2
7258,7,9
7259,95,4
7260,30,16
7261,95,10
7262,13,12
7263,67,10
7264,47,14
7265,34,15
7266,91,1
7267,71,5
7268,44,3
7269,31,16
7270,9,5
7271,57,10
7272,1,4
7273,45,4
7274,72,5
7275,76,5
7276,73,7
7277,75,14
7278,36,11
7279,37,16
7280,93,12
7281,24,2
7282,61,1
7283,88,9
7284,24,16
7285,31,10
7286,35,5
7287,48,14
7288,73,3
7289,75,15
7290,88,8
7291,35,16
7292,39,3
7293,73,14
7294,64,14
7295,6,3
7296,96,6
7297,97,14
7298,22,15
7299,26,2
7300,79,7
7301,9,1
7302,86,12
7303,73,11
7304,81,9
7305,38,15
7306,22,13
7307,3,4
7308,79,10
7309,61,15
7310,53,6
7311,71,9
7312,90,6
7313,2,2
7314,20,1
7315,22,14
7316,75,13
7317,100,9
7318,34,11
7319,36,8
7320,28,8
7321,34,16
7322,84,13
7323,94,15
7324,68,10
7325,81,3
7326,13,5
7327,32,2
7328,27,1
7329,29,14
7330,44,5
7331,88,1
7332,19,6
7333,89,16
7334,45,14
7335,58,10
7336,82,4
7337,94,7
7338,47,13
7339,31,16
7340,65,11
7341,18,8
7342,79,2
7343,67,11
7344,3,14
7345,62,7
7346,19,5
7347,61,14
7348,19,6
7349,8,15
7350,53,3
7351,90,1
7352,60,10
7353,82,11
7354,97,4
7355,49,5
7356,94,2
7357,30,15
7358,32,13
7359,16,7
7360,47,15
7361,83,2
7362,84,10
7363,37,14
7364,59,14
7365,58,4
7366,21,12
7367,3,13
7368,41,13
7369,38,5
7370,62,8
7371,31,13
7372,56,3
7373,98,12
7374,80,14
7375,56,3
7376,64,15
7377,34,1
7378,20,16
7379,47,6
7380,77,8
7381,22,16
7382,79,14
7383,26,16
7384,4,11
7385,61,4
7386,91,12
7387,37,8
7388,4,7
7389,53,3
7390,59,13
7391,28,13
7392,26,7
7393,21,15
7394,85,12
7395,7,2
7396,50,15
7397,89,5
7398,18,11
7399,69,6
7400,29,10
7401,60,11
7402,26,4
7403,56,5
7404,68,11
7405,19,12
7406,99,7
7407,89,14
7408,8,4
7409,52,15
7410,52,14
7411,75,15
7412,69,5
7413,4,3
7414,44,10
7415,54,3
7416,77,9
7417,60,7
7418,15,3
7419,27,9
7420,91,6
7421,51,3
7422,30,14
7423,42,11
7424,45,11
7425,98,2
7426,93,1
7427,43,15
7428,5,10
7429,93,15
7430,99,10
7431,55,6
7432,55,7
7433,90,15
7434,28,12
7435,51,8
7436,85,9
7437,6,3
7438,9,7
7439,26,9
7440,77,13
7441,25,10
7442,44,1
7443,64,7
7444,19,10
7445,14,4
7446,34,9
7447,76,2
7448,10,9
7449,13,6
7450,75,6
7451,39,3
7452,18,7
7453,44,2
7454,68,16
7455,67,3
7456,60,2
7457,1,7
7458,19,5
7459,75,6
7460,46,12
7461,55,4
7462,45,1
7463,55,9
7464,28,12
7465,78,1
7466,93,8
7467,86,16
7468,99,13
7469,11,10
7470,77,12
7471,79,2
7472,35,6
7473,7,15
7474,28,12
7475,8,3
7476,5,16
7477,84,12
7478,51,16
7479,15,6
7480,48,6
7481,68,7
7482,45,13
7483,38,1
7484,18,4
7485,47,6
7486,92,9
7487,23,16
7488,55,1
7489,1,5
7490,86,7
7491,34,3
7492,83,15
7493,51,12
7494,32,11
7495,55,10
7496,12,5
7497,2,12
7498,33,13
7499,36,1
7500,11,6
7501,10,12
7502,48,1
7503,34,1
7504,20,16
7505,51,11
7506,94,7
7507,30,7
7508,32,10
7509,95,5
7510,73,6
7511,18,3
7512,97,7
7513,22,11
7514,40,12
7515,31,11
7516,44,3
7517,89,8
7518,80,2
7519,49,4
7520,5,16
7521,9,14
7522,26,2
7523,9,4
7524,74,16
7525,35,11
7526,8,5
7527,48,13
7528,8,4
7529,27,13
7530,71,3
7531,1,12
7532,3,14
7533,51,14
7534,51,9
7535,77,12
7536,99,16
7537,21,15
7538,21,1
7539,77,2
7540,34,6
7541,47,3
7542,64,7
7543,3,16
7544,48,6
7545,97,5
7546,21,8
7547,34,15
7548,52,6
7549,68,15
7550,20,14
7551,43,13
7552,7,16
7553,26,8
7554,26,16
7555,62,15
7556,78,7
7557,85,5
7558,34,2
7559,58,1
7560,46,6
7561,37,14
7562,74,9
7563,33,3
7564,72,6
7565,10,11
7566,95,8
7567,62,12
7568,24,8
7569,88,4
7570,14,4
7571,90,1
7572,60,9
7573,45,11
7574,11,3
7575,34,16
7576,69,5
7577,69,4
7578,74,15
7579,66,16
7580,49,1
7581,26,9
7582,52,6
7583,55,8
7584,86,3
7585,84,16
7586,55,16
7587,44,16
7588,10,1
7589,54,9
7590,45,5
7591,15,10
7592,68,10
7593,97,3
7594,25,10
7595,97,1
7596,37,14
7597,49,16
7598,13,9
7599,49,16
7600,81,16
7601,30,13
7602,79,3
7603,81,8
7604,19,11
7605,55,16
7606,22,3
7607,48,4
7608,65,10
7609,46,4
7610,72,1
7611,43,12
7612,29,13
7613,16,3
7614,3,12
7615,97,13
7616,23,15
7617,21,15
7618,99,11
7619,72,10
7620,17,11
7621,11,3
7622,51,8
7623,55,7
7624,99,3
7625,34,15
7626,36,15
7627,10,2
7628,32,9
7629,15,7
7630,8,12
7631,29,8
7632,100,6
7633,80,5
7634,65,11
7635,65,3
7636,75,13
7637,33,3
7638,42,7
7639,66,9
7640,14,14
7641,58,2
7642,63,12
7643,53,3
7644,13,2
7645,66,3
7646,34,13
7647,35,7
7648,85,6
7649,67,4
7650,96,7
7651,100,13
7652,85,5
7653,58,6
7654,72,13
7655,85,3
7656,25,12
7657,54,11
7658,79,3
7659,75,8
7660,62,1
7661,19,8
7662,2,7
7663,25,6
7664,12,16
7665,25,12
7666,17,16
7667,68,15
7668,90,2
7669,77,8
7670,29,1
7671,69,9
7672,24,15
7673,19,10
7674,18,3
7675,83,3
7676,23,1
7677,97,8
7678,1,2
7679,35,11
7680,25,13
7681,78,9
7682,8,6
7683,97,3
7684,3,10
7685,13,3
7686,6,2
7687,100,6
7688,20,13
7689,11,5
7690,89,15
7691,13,8
7692,31,11
7693,33,11
7694,47,6
7695,71,12
7696,33,15
7697,77,3
7698,17,10
7699,20,12
7700,87,14
7701,22,15
7702,44,12
7703,4,7
7704,57,15
7705,46,8
7706,58,8
7707,12,4
7708,57,6
7709,58,10
7710,86,14
7711,18,12
7712,40,2
7713,67,9
7714,75,9
7715,92,12
7716,51,11
7717,15,6
7718,20,2
7719,58,8
7720,9,4
7721,84,14
7722,46,16
7723,86,4
7724,92,4
7725,96,7
7726,32,11
7727,70,7
7728,64,10
7729,35,10
7730,100,16
7731,79,15
7732,17,10
7733,57,10
7734,97,1
7735,26,5
7736,44,13
7737,55,4
7738,51,15
7739,44,14
7740,76,5
7741,42,7
7742,80,11
7743,8,12
7744,48,8
7745,97,4
7746,95,12
7747,1,1
7748,77,7
7749,76,8
7750,80,4
7751,58,2
7752,85,5
7753,31,15
7754,68,4
7755,55,12
7756,33,6
7757,47,12
7758,11,5
7759,68,8
7760,94,3
7761,12,8
7762,9,15
7763,91,10
7764,4,6
7765,29,2
7766,13,2
7767,80,11
7768,81,8
7769,27,4
7770,59,5
7771,4,13
7772,5,13
7773,2,7
7774,49,15
7775,2,9
7776,48,3
7777,51,3
7778,100,9
7779,48,3
7780,20,6
7781,81,15
7782,19,14
7783,69,13
7784,46,11
7785,35,15
7786,64,12
7787,27,1
7788,66,1
7789,63,14
7790,93,3
7791,33,16
7792,99,11
7793,89,8
7794,81,16
7795,54,11
7796,9,16
7797,52,6
7798,98,9
7799,18,5
7800,37,6
7801,66,3
7802,63,16
7803,54,15
7804,51,2
7805,23,5
7806,93,16
7807,51,10
7808,12,12
7809,20,5
7810,96,4
7811,21,2
7812,48,1
7813,48,16
7814,76,9
7815,47,7
7816,98,12
7817,66,8
7818,78,8
7819,11,3
7820,9,9
7821,98,11
7822,65,16
7823,100,15
7824,69,1
7825,65,14
7826,59,14
7827,79,2
7828,90,13
7829,27,5
7830,43,16
7831,61,15
7832,23,15
7833,62,11
7834,57,1
7835,62,3
7836,9,1
7837,95,4
7838,93,9
7839,93,13
7840,42,14
7841,84,13
7842,13,6
7843,6,8
7844,94,9
7845,100,7
7846,65,8
7847,77,10
7848,75,6
7849,17,3
7850,99,3
7851,49,3
7852,56,14
7853,14,11
7854,43,5
7855,34,13
7856,39,12
7857,54,1
7858,78,2
7859,75,6
7860,77,2
7861,40,3
7862,8,5
7863,42,2
7864,49,6
7865,17,15
7866,96,13
7867,47,16
7868,64,15
7869,73,3
7870,51,4
7871,66,11
7872,65,1
7873,24,2
7874,76,4
7875,92,7
7876,1,13
7877,50,4
7878,15,1
7879,38,11
7880,23,1
7881,64,9
7882,6,3
7883,88,16
7884,51,10
7885,49,1
7886,83,1
7887,8,11
7888,43,12
7889,11,9
7890,16,7
7891,34,12
7892,20,7
7893,39,3
7894,19,13
7895,62,10
7896,43,11
7897,59,3
7898,44,11
7899,78,9
7900,22,12
7901,87,6
7902,96,7
7903,52,4
7904,43,6
7905,39,10
7906,59,8
7907,90,3
7908,13,5
7909,78,16
7910,6,1
7911,59,16
7912,76,11
7913,68,12
7914,52,11
7915,37,8
7916,35,1
7917,89,12
7918,58,5
7919,80,16
7920,41,6
7921,5,13
7922,24,3
7923,70,3
7924,39,6
7925,73,12
7926,89,9
7927,99,7
7928,33,8
7929,46,10
7930,30,15
7931,6,14
7932,87,5
7933,57,10
7934,41,16
7935,59,13
7936,56,15
7937,87,5
7938,14,16
7939,40,9
7940,55,14
7941,73,3
7942,21,9
7943,38,6
7944,83,10
7945,39,15
7946,38,14
7947,37,9
7948,86,6
7949,22,11
7950,35,14
7951,56,13
7952,88,14
7953,14,1
7954,29,6
7955,25,10
7956,17,8
7957,94,13
7958,40,12
7959,12,3
7960,16,4
7961,4,10
7962,86,14
7963,69,14
7964,95,13
7965,9,12
7966,73,7
7967,24,12
7968,16,5
7969,20,1
7970,24,12
7971,85,5
7972,77,12
7973,85,8
7974,13,6
7975,94,12
7976,28,10
7977,70,6
7978,61,4
7979,82,13
7980,23,10
7981,72,15
7982,29,14
7983,79,5
7984,21,7
7985,90,5
7986,37,5
7987,54,15
7988,80,8
7989,84,10
7990,23,8
7991,46,9
7992,39,5
7993,8,3
7994,38,10
7995,84,11
7996,10,5
7997,6,16
7998,16,13
7999,64,12
8000,38,1
8001,35,7
8002,13,6
8003,64,2
8004,68,4
8005,34,10
8006,25,5
8007,59,12
8008,4,3
8009,60,6
8010,10,12
8011,65,8
8012,74,15
8013,61,16
8014,63,16
8015,98,7
8016,11,15
8017,74,13
8018,57,6
8019,43,5
8020,41,10
8021,40,2
8022,16,3
8023,96,15
8024,56,7
8025,61,8
8026,68,14
8027,8,11
8028,75,9
8029,88,13
8030,63,12
8031,53,12
8032,55,4
8033,17,12
8034,54,12
8035,69,16
8036,58,6
8037,86,6
8038,36,5
8039,47,15
8040,89,13
8041,64,1
8042,98,9
8043,76,15
8044,32,11
8045,59,8
8046,89,15
8047,96,6
8048,14,14
8049,61,12
8050,68,7
8051,6,16
8052,88,14
8053,20,11
8054,19,14
8055,20,11
8056,98,5
8057,100,10
8058,93,8
8059,63,10
8060,92,8
8061,3,11
8062,5,3
8063,46,3
8064,43,7
8065,67,11
8066,24,8
8067,60,7
8068,66,4
8069,7,16
8070,90,13
8071,30,7
8072,9,5
8073,20,7
8074,47,1
8075,85,13
8076,75,3
8077,33,7
8078,16,9
8079,28,11
8080,45,13
8081,42,10
8082,73,2
8083,57,16
8084,75,11
8085,94,11
8086,26,3
8087,14,16
8088,28,5
8089,95,6
8090,21,15
8091,85,3
8092,90,3
8093,91,3
8094,24,12
8095,52,12
8096,2,1
8097,11,12
8098,38,4
8099,72,1
8100,37,5
8101,73,10
8102,25,16
8103,95,14
8104,23,11
8105,9,1
8106,63,10
8107,31,4
8108,76,1
8109,80,14
8110,11,1
8111,44,12
8112,93,3
8113,82,4
8114,22,11
8115,24,13
8116,70,3
8117,48,14
8118,81,8
8119,69,8
8120,93,14
8121,71,13
8122,20,7
8123,67,8
8124,93,9
8125,13,9
8126,60,16
8127,31,7
8128,60,15
8129,9,9
